mineral_consumption,GDP_growth,mineral_exports,mineral_imports,renewable_energy_percent,recycling_rate,iot_sensors_used,carbon_emissions,sustainable_solution
59.51843771,27.63180107,50.38668195,65.28247121,63.43718096,59.09474452,56.12760714,57.71495057,Failure
31.24659495,62.01775218,57.92874896,59.99972298,63.99070825,52.2116544,38.93338275,83.69468542,Success
56.40517306,49.16784695,64.31599932,58.76836488,41.19136191,43.38482122,39.26654198,69.79127924,Success
73.34554427,47.57736066,54.79226185,54.3996509,37.49830261,52.17428774,35.7971686,75.43092973,Failure
51.24624925,41.99972294,57.21625172,31.95832395,51.41202904,26.72678263,83.35504772,65.5524879,Failure
49.57227617,41.60052339,62.10889417,53.02617726,38.00096676,31.27837956,61.44536101,37.58672496,Failure
47.61992626,43.70838398,65.44296721,64.41077814,45.71235528,38.61334454,49.693321,62.14900799,Success
22.71349471,65.46704726,63.9482396,49.62236023,39.30430302,28.73880938,50.27555686,31.21765715,Success
42.13590273,57.96031518,43.36210768,34.45263236,71.38541611,60.94280965,51.98138496,66.94140095,Success
23.26808329,64.36592347,39.24818899,50.57762759,49.3899812,41.02975779,63.37019083,30.70796346,Success
27.57840403,54.88888793,59.78782292,45.67541203,67.41273568,39.60781408,62.97872525,72.21090992,Success
52.83874466,78.33027703,72.03929245,34.4506464,17.71373283,33.10744168,18.68608107,57.83734053,Success
49.03916293,31.16553717,27.53231279,62.52212842,64.17952023,57.66984823,78.44773048,35.52525775,Failure
52.25994905,58.46325737,55.23171018,32.64501121,44.34145578,37.97526243,55.84842276,67.15176678,Success
59.10209094,34.8720228,78.6657161,53.19823211,27.079971,14.32276113,66.24989856,55.40461117,Failure
47.08748439,50.1778173,49.54600675,75.03534018,55.97757804,59.27877976,37.07658032,76.02384268,Success
60.75143371,64.79896707,55.95886101,36.20785694,31.64034601,44.05778922,35.03379898,61.14920114,Success
73.6393041,37.69471658,47.14117338,60.59629271,45.87499868,61.74514742,39.93841418,59.51579157,Failure
45.19431104,59.47113747,76.47256213,44.66906849,23.16489073,23.92459153,39.81437185,35.70888614,Success
51.55211493,28.44492089,50.80064457,73.94047451,84.76549525,85.20950074,31.12827177,53.51882176,Failure
40.9374572,57.24442047,49.21522464,33.55368203,52.87555086,38.71109446,66.20249569,55.61971614,Success
69.74090174,46.74501995,54.54434236,72.40916639,33.90759863,54.91693381,27.68245446,71.09226024,Failure
6.036179714,79.31973777,61.64721048,58.01597268,56.09507859,37.62647108,40.56746195,65.57347947,Success
11.77336801,86.0849216,53.04383579,30.21806182,44.42442553,35.58303148,45.27240867,27.24234523,Success
56.13755963,52.85918327,62.07499311,53.45152805,25.9195458,34.46782286,43.16821243,44.32855189,Failure
26.42747793,72.68162837,59.38423909,55.47539718,43.86868792,24.74054488,57.14943342,96.24800617,Success
15.85986334,62.12860206,54.87756736,58.61789855,45.0749885,30.34039876,60.56893881,27.96894364,Success
60.02511168,64.05754273,48.03600463,33.87207402,30.73777969,43.25165141,43.91797125,51.48942473,Success
53.34845351,33.64161272,64.05164904,58.95870458,59.94679965,42.63508313,60.87083879,77.5630702,Success
51.22647689,44.95415713,46.93753276,42.08743229,51.65226468,38.65145112,73.5901513,59.87546384,Failure
66.84891344,56.92201673,49.99139005,33.90844994,35.8561895,44.93823031,47.03728722,63.91200313,Failure
60.91130337,30.1206152,49.52037495,54.18788396,41.93796684,40.55664926,69.76242455,28.78717395,Failure
51.38814946,30.56968388,90.18154282,19.7410204,38.95380823,0,90.07256888,43.29647217,Failure
53.66243626,12.62489544,25.50157921,49.47902846,100,77.35311595,88.20530625,42.20780386,Failure
57.9997821,23.88551531,44.3089106,60.84653049,71.54343791,67.10078019,58.86677709,41.22468625,Failure
19.51886258,77.75164242,55.74338577,59.98559349,40.59625968,28.11649131,50.35402077,77.77140397,Success
61.19424192,47.57987436,75.49375971,59.34755661,25.69326212,32.0092932,35.83480389,59.92326323,Failure
81.19706339,36.69702431,50.70841811,80.06667462,39.15249171,71.00365442,17.36730662,65.09902064,Failure
50.83018602,27.83774977,78.54116698,17.40005128,51.60913756,8.013655663,99.69013404,49.80197688,Failure
65.38230817,43.50459153,62.10706548,50.48529553,35.93770094,37.97223077,50.34425288,64.12286961,Failure
49.79337853,46.70520005,50.78437465,43.97102704,74.69988361,72.94716908,35.88818866,53.77382315,Failure
60.8589991,56.04333208,31.65419784,36.03775818,49.01855727,54.00931767,59.99555334,64.45202082,Success
51.82467041,44.3341913,58.65145251,42.51248111,50.05359526,33.52595172,68.81709593,69.21214774,Failure
56.16847127,50.68412781,77.33870916,52.25213137,16.77094282,24.6973349,38.14401711,32.52129187,Success
44.35911916,42.48677384,61.17347525,51.37555879,53.22032872,33.83866547,67.53756462,64.30613782,Failure
28.1979912,61.80747646,70.24425786,56.71327228,29.59624675,23.85461864,46.20183714,29.41222157,Success
59.90030931,40.84064676,44.19216067,40.91123181,70.01959709,64.01655966,55.35736693,68.82563217,Success
58.6709403,7.299273886,53.5491395,74.16316314,82.54368191,75.73455497,52.72606158,30.23018148,Failure
48.1927383,43.92681129,43.42655255,72.91365119,56.7415898,55.4210679,52.62568886,69.20414298,Success
73.62643168,29.68290859,54.54375908,75.63117977,34.35160715,54.14515942,38.75361975,41.37517618,Failure
60.06222904,32.46147465,42.80491647,77.48240363,72.32226446,83.02336651,31.20496462,60.93345244,Failure
36.86219515,38.16276279,85.66167694,52.66192864,52.2128809,24.1416292,59.42568202,54.12939796,Success
59.23304823,69.98603219,45.03241308,42.66154545,23.65374072,49.66518594,28.88695666,40.90741356,Success
77.4122288,16.58200133,65.53805866,40.78444055,67.18414481,54.25467602,61.30359403,68.13384159,Failure
60.94330389,58.64094097,44.55287881,91.8529704,41.37730234,73.92189507,5.379809526,84.83224876,Failure
54.21384665,58.590998,49.4831869,63.33763909,36.60002892,52.34218685,32.02571315,59.25099023,Failure
46.82297947,59.84803502,57.72771431,49.36626198,35.23085299,37.09927011,45.70311828,53.23626321,Success
40.46133675,42.19813131,66.29676384,65.22017464,53.91457296,40.57610139,51.88123904,58.88900728,Success
21.1631502,73.32624955,55.37346782,67.21556446,45.29166706,39.57176214,39.45192842,67.75786585,Success
51.73865326,38.53698813,53.89346614,72.18684793,53.21548934,51.79921959,48.95248197,61.83960593,Failure
66.14478022,39.83701012,73.64736416,47.68342887,23.46008318,21.42273873,57.1806003,53.29406923,Failure
48.20314362,52.78400417,48.02269402,44.99381254,41.83405537,39.98760805,59.83576599,43.28544682,Failure
16.83780242,61.06671962,85.69094796,60.02624727,20.31063572,11.51743129,42.85636346,0,Success
33.30951633,59.47701893,40.76921214,70.96931976,48.58224072,44.41627228,56.23281659,66.99812311,Success
62.75226464,20.73888837,48.90864864,42.80732996,77.37186066,64.64891084,66.20557887,44.33839988,Failure
31.41846838,56.62074994,56.07256582,65.03695734,58.2759961,46.91328203,46.88962986,70.58620219,Success
79.86604812,48.79747349,58.66419008,66.47248362,17.70466837,43.51268419,29.37719957,75.16486482,Failure
46.19027373,42.21030191,63.2316511,52.55400057,62.56952009,48.07127466,51.84383447,66.15486071,Success
28.34054772,59.34348809,53.842635,47.12457637,46.14470093,32.60124359,62.66559104,38.02497339,Success
65.79933718,25.00159531,61.20984267,66.38955287,42.34504995,48.6661331,49.03131228,29.83756907,Failure
41.30162105,51.8347803,69.83365321,59.30923544,57.20072077,47.66569522,36.08383567,74.08796278,Success
17.08617421,74.91044599,58.03318486,52.04892915,35.58863577,32.53434102,42.48534381,23.50371221,Success
66.10862552,27.67400465,51.96152747,63.50742756,73.1947748,78.21010055,34.82505644,59.72307031,Failure
38.69733842,53.95430017,35.71429397,53.28310833,70.74474291,69.95336469,45.91019857,48.41851113,Success
55.37202339,41.16921147,78.08227041,62.85117483,39.08059356,35.00436098,40.51259344,64.79846447,Failure
37.69817139,52.44644485,55.25495762,62.96373642,50.05677524,34.08894164,62.94507569,79.28118187,Success
43.80368712,48.87478939,46.97884479,53.32193445,60.99486267,46.16017309,64.64137489,77.3810549,Success
71.6724004,35.91733208,67.03637195,55.51100265,40.10088954,52.06924196,32.84316351,48.02330449,Failure
67.26712658,43.83709304,43.68470974,59.1741601,33.45000811,48.27866857,50.65956541,48.7436424,Failure
36.35639537,69.35724264,46.09364065,43.4253248,40.77116008,41.95545937,48.72011767,44.86642366,Success
30.14139396,73.57086496,60.06740707,53.40208642,27.33522145,31.90555978,37.04344776,36.46457069,Success
30.28743584,72.93660672,25.59840311,32.75683412,56.41318149,50.98480897,64.71649828,46.6001725,Success
31.29942128,61.97383127,40.71105241,45.27999215,52.07117079,42.32269107,64.09133601,45.6209179,Success
67.07341587,0,47.10143748,59.19530598,98.27022759,84.6516187,62.88716011,39.64470084,Failure
56.49243003,46.96076748,55.58752902,72.43228868,33.16088479,48.93594319,34.32866527,44.02793291,Failure
33.11492357,83.56809108,48.07896989,42.62983429,31.19872457,45.42799743,28.15212211,36.24102354,Success
68.96889577,32.68289956,71.09011883,52.58154816,50.42080009,56.42224174,31.68030189,48.848049,Failure
42.73964032,35.74655832,44.94736664,38.26514102,63.71161189,42.40115888,83.79801811,30.86412401,Failure
62.47331137,33.5052746,67.42592895,45.43091327,52.37464814,49.75475819,46.04556628,42.96562578,Failure
43.17024785,72.87712884,29.55651115,31.85606812,52.45317639,56.40043151,51.44788649,58.51933338,Success
49.6685567,77.43601074,69.11264761,15.29291329,29.13114159,32.15612225,33.26068079,55.26942374,Success
48.25312897,64.12664388,38.63467661,37.70968638,47.45413396,52.31499222,49.73400702,52.24484212,Success
64.9747435,40.9681111,72.26578444,52.02750524,37.91787632,34.99854507,47.20700237,72.56167003,Failure
44.41497446,46.93061524,47.75779185,66.16436683,37.57629513,39.76292363,57.84639468,33.68661493,Failure
42.71283786,47.00509693,48.72053871,56.10227301,62.92138565,51.65326038,57.40581094,65.75168319,Success
79.13373634,32.16254845,68.81374145,64.42615154,24.92748531,37.47528239,42.61699606,60.46207028,Failure
32.93158911,54.39080263,52.78899686,59.09505022,62.19233225,47.94265364,53.24301546,69.3645591,Success
46.20512216,52.13593632,71.31974966,50.44454251,49.04315613,36.39800712,46.38570252,78.00212596,Success
19.79782331,67.53594651,66.17066153,71.93271282,39.00842003,19.41219972,55.45166106,84.30545353,Success
54.3622013,41.59319842,66.47510014,44.65036212,51.12094743,36.14952215,59.81071915,69.98325643,Failure
43.01104543,70.53552324,42.34396604,33.76923767,41.92315869,46.18071918,48.11993446,46.76737673,Success
35.20664157,57.00260533,51.4473087,65.69097459,53.83653706,50.45730286,43.51052333,60.74367117,Success
17.68238878,83.29371451,39.84195034,47.21752114,62.52448748,62.3431562,30.92965393,53.77656598,Success
59.12417701,32.45822113,92.12580373,28.93403049,32.71353539,5.999347409,73.71558221,51.62566676,Failure
61.66829727,67.1984147,48.21555485,31.96887939,31.48786805,47.44693396,36.94552507,54.87323833,Success
25.2856835,54.18705311,73.53825437,37.08592028,72.56650071,38.26174891,56.78032211,71.52781602,Success
59.2276608,26.03721319,63.27113811,40.74059568,69.33618932,56.9427435,55.54811966,40.62643778,Failure
52.34058957,58.91929425,69.19962581,44.69047881,19.75323789,26.10175087,42.00027632,38.71277744,Success
0,100,31.38338912,78.41582194,41.15971815,49.52951105,28.33664999,58.08538555,Success
39.61674663,48.0322449,73.54637328,35.39318811,65.16384605,30.79335801,66.37643095,88.9877851,Success
80.47070549,36.2956151,61.18561235,64.46314812,28.26216601,46.08671458,37.62548036,65.37224748,Failure
54.60840852,30.80094233,57.13893785,48.45502066,87.01790011,77.28613755,40.07091576,58.37601435,Failure
38.37868219,60.39676559,54.03094313,46.46122164,36.9990019,36.82176934,50.85559968,30.83274375,Failure
36.46203227,64.89642494,66.61365321,41.0217564,40.07000437,29.38573746,49.016182,59.30934291,Success
57.86072377,63.79028629,62.21880314,48.15348657,20.75201094,37.08679459,30.75813836,50.38223553,Success
35.25490007,56.97901284,68.68237406,50.46213582,51.77670215,36.07553572,48.07216585,68.25504989,Success
33.60104452,61.96174011,56.31787755,40.23487738,49.28996928,34.07863298,59.71627252,57.87217607,Success
58.85302222,43.50388331,64.28526689,42.71183547,47.50625911,46.68696283,44.72921906,48.57063913,Failure
21.3795252,78.82390545,50.51343906,20.60305727,57.79086788,37.76401532,58.46109787,57.86447102,Success
33.86921599,67.26487197,43.92830652,49.98675971,41.91267551,44.06502273,48.75104971,39.43532225,Success
35.35593627,57.55642133,51.33003036,60.39808956,52.74307773,39.11644477,58.80838196,79.06017718,Success
65.1922074,47.4274011,53.20883819,49.33952527,37.2103843,38.27336055,56.87173517,75.61904668,Failure
48.41859007,33.53273815,86.15083398,44.22141025,44.50294231,20.14601564,63.99899933,47.98164973,Failure
55.35910188,47.44614884,79.46934284,52.14700202,32.86432294,28.27724633,42.67502504,63.53531846,Failure
40.44409832,54.55887382,52.07155279,37.39886003,50.81017808,35.96485761,66.97678296,52.53987908,Success
55.24954098,53.48865759,74.39517611,33.06933923,33.58425655,27.52025713,48.52382308,55.54549396,Failure
57.00237113,38.98411381,38.37539763,51.83415156,76.42616033,84.01168031,36.95049654,42.1128675,Failure
41.68130232,57.2079444,43.53318414,38.03681554,62.67568925,53.05523649,57.20245201,60.21734402,Success
24.58809663,70.42476733,46.70277046,50.19802055,62.85650521,53.49643126,43.78318091,65.19663877,Success
62.52072237,25.09872557,58.81507079,85.84114715,87.0207874,100,4.852320295,66.84194676,Failure
48.87570192,52.2050795,77.29549944,55.7269342,19.87160947,26.19121553,36.5374033,26.41021116,Success
74.36529449,38.37826572,59.99340265,50.53954,31.13054157,35.57047381,55.77142793,66.71594064,Failure
52.00400236,37.67748623,46.7871872,57.02698637,52.26151239,49.52552924,61.29564199,38.95243303,Failure
48.52288296,65.4574386,50.58288236,41.34521406,38.80534175,45.5757408,41.07294175,52.501803,Success
56.67587659,22.16917047,79.39166693,69.18943262,48.05014292,21.07952245,73.65208949,86.02846454,Success
45.07240983,43.32537443,75.91262321,55.49665988,52.98639348,39.69080202,44.42396186,61.63975109,Success
71.58455898,39.65651475,58.78235964,69.3279583,30.72515708,44.63086085,40.49363498,66.82526782,Failure
53.97071042,36.75847798,51.90096764,63.39906881,59.06935176,52.63356407,55.68868532,66.62923146,Success
54.60493496,45.66139593,61.9386472,67.60068327,47.54023209,49.55394965,37.52446231,72.48479198,Success
48.38108674,50.07516402,36.00048188,52.51541995,72.98526369,79.4117545,36.60707197,49.3181236,Failure
38.00122086,53.79475671,53.6034074,56.2811866,55.31507778,38.45536783,62.02216315,79.99563277,Success
38.65909882,62.30009134,49.52880152,14.44357706,61.81723636,38.90278519,71.11238294,62.75444576,Success
46.30563162,33.1325609,91.73569885,51.67771227,34.11908261,7.440166515,68.75968864,50.13907696,Failure
64.33796013,38.54161549,67.04539886,68.13508319,34.85710494,38.80575752,43.91569504,68.24429897,Failure
67.02282675,29.77828499,34.42189498,69.30503814,47.56107517,58.26519922,60.95620169,42.18679638,Failure
69.57346487,35.01834863,66.10385213,56.31422557,28.52338636,29.63103718,57.58580536,58.01759123,Failure
29.84782347,59.03411347,52.03939891,50.90213886,65.91626599,46.47606095,56.7172879,76.60088563,Success
88.91803864,31.36833256,42.88380373,63.64549353,35.88394487,61.5525698,41.53774611,59.94219046,Failure
45.11821088,46.02562175,66.84811136,45.58466834,61.74221725,48.57255721,46.18504527,59.98027797,Success
63.37889195,27.42740396,45.63242463,78.80009547,54.03825368,65.20259185,44.66602934,43.65559642,Failure
45.94676278,52.62210858,45.86927529,60.76771726,54.9371506,53.20633155,49.09810693,69.24384069,Success
47.91716335,56.35344656,35.18104096,75.93778698,65.14378365,74.82615943,31.1073199,87.63433592,Success
25.0745437,67.9530226,46.56973046,72.26103284,44.07348499,36.76762637,53.14935714,73.6066447,Success
63.93619119,39.10778095,53.0673615,37.85110592,63.41060603,60.95265909,48.81572095,58.63862484,Failure
53.35993521,43.16992755,83.70351333,39.86646635,34.61195912,17.69988729,58.67715442,58.42255243,Failure
62.38036254,46.06905308,51.60472087,50.55407832,47.81668654,54.82664253,42.94514537,58.27367653,Failure
35.43136405,62.29551481,37.81747651,59.90147582,58.51000166,59.17708925,45.12098949,60.23005338,Success
37.20246606,50.44235805,53.53278543,49.22523146,46.60130223,34.22744513,65.98188433,39.56071933,Failure
13.02187011,66.84630127,60.4719368,64.3682427,59.58069142,39.89280425,47.05638207,65.51383246,Success
23.99758194,73.76508645,43.48339796,69.89496827,42.05699065,45.81120857,39.61564993,54.73870547,Success
62.17998221,39.41937017,35.71063836,50.06978665,46.62468206,48.81656896,69.42832911,46.77165115,Failure
28.0673356,61.71892043,59.39562197,60.3023287,51.94875695,42.01826968,44.42351701,60.18539831,Success
40.06849978,69.98043795,51.32960688,25.08376123,46.07640563,38.27584545,54.57736191,56.74583134,Success
38.79689498,49.83792143,63.10582807,47.56146977,40.68597322,29.00224139,61.19156616,34.9745189,Failure
70.58888748,40.56574792,65.69890123,64.39874593,32.48029051,42.12161613,38.68766975,71.51584012,Failure
44.70741688,34.36944188,33.6797711,76.68014226,56.11931985,55.20638904,66.93306849,34.01925186,Failure
32.47915532,51.82450395,62.21079874,54.08295141,59.40258051,34.35644819,63.44824064,78.28938154,Success
36.73211532,58.76264719,37.86803778,57.90458718,57.51163106,50.81787285,58.20918519,68.14209725,Success
24.48538937,69.74787692,67.37856065,32.84855574,64.10670444,43.09373841,42.44741833,68.37458867,Success
29.21458631,51.36231799,64.32076827,23.2769584,74.52431724,33.49774471,77.06781894,71.2584004,Success
54.63873674,41.95211662,60.5489756,43.07575722,51.34620887,46.76589601,51.30373194,43.56451575,Failure
64.38551229,16.24516069,31.89461197,62.27624382,60.72166085,56.95747953,82.22537217,29.29646124,Failure
67.90243019,33.92333844,44.54545725,74.51386099,53.18227402,69.82428257,35.71752445,55.58838609,Failure
29.93637915,57.65954438,68.50449719,46.9405443,36.33620646,24.20021569,55.49026576,28.38530698,Success
71.9196072,30.96653603,64.38482893,56.52015347,43.55875372,46.52386887,47.63649869,60.2696978,Failure
14.85103369,79.4817282,24.84279562,76.32978106,52.57816543,62.40319922,36.49420217,44.51664892,Success
37.32185823,54.69308845,58.90388612,75.22418484,34.71859084,20.20532853,65.76816549,88.4631379,Success
38.23509883,63.87423657,56.86429802,55.88221955,31.01122661,36.26122639,41.71328052,37.25754379,Failure
33.33843135,55.05585898,64.01942899,54.49436017,62.45396683,48.59566664,42.33182442,66.01624471,Success
24.40144632,67.08961159,58.30398369,45.71077863,43.32159132,28.19297425,58.32924373,48.73931673,Success
17.77369055,56.38624798,37.37092627,43.01427569,71.51636596,42.54674177,82.18830131,46.4182045,Success
42.0723271,53.86998441,46.23964781,54.27622236,62.33516128,58.56421251,46.26002817,61.95967306,Success
60.10449507,28.13089837,35.29254983,66.64020787,73.85948736,75.63265354,53.6210243,54.2755471,Failure
33.11047674,67.44982359,35.90284211,55.57384332,65.33566099,70.89411827,32.78379579,54.63621682,Success
63.14290379,47.42854861,47.0404292,60.795084,27.55015815,42.22228857,49.79515438,45.45127422,Failure
2.928222049,81.63190838,62.18423004,50.87563169,60.52204246,39.17806501,40.41802706,62.54256687,Success
60.7435497,31.6004556,38.05864765,80.37565676,42.5445902,55.62139038,55.2162073,36.02240335,Failure
59.6711684,37.9163106,48.64821155,41.16419774,49.18412377,44.37882739,67.18828601,41.79340762,Failure
32.15509083,70.9411821,29.84688426,52.03080334,64.10393059,74.14745882,31.8995163,43.97959895,Success
